ticker,empresa,trimestre,total_ativos,total_passivos,patrimonio_liquido,caixa,divida_lp,divida_cp,receita,lucro_bruto,lucro_liquido,ebitda,var_total_ativos_pct,var_patrimonio_liquido_pct,var_caixa_pct,var_receita_pct,var_lucro_liquido_pct,var_ebitda_pct,margem_liquida_calc,margem_ebitda_calc,alavancagem,trimestres_lucro_positivo,saude,saude_texto
LJQQ3.SA,"QUERO,QUERO ON      NM",2025-03-31,3430223000.0,2894220000.0,536003000.0,169000000.0,302938000.0,276356000.0,671524000.0,222028000.0,-31099000.0,37560000.0,,,,,,,-4.631107748941214,5.593247598000965,5.399633957272627,0.0,0,Risco
LJQQ3.SA,"QUERO,QUERO ON      NM",2025-06-30,3738105000.0,3248315000.0,489790000.0,478816000.0,265556000.0,312815000.0,448762000.0,129040000.0,-46011000.0,15141000.0,8.975568060735405,-8.62178010197704,183.3230769230769,-33.17260440431019,47.95009485835558,-59.688498402555915,-10.252873460765395,3.3739487746288677,6.632056595683864,0.0,0,Risco
LJQQ3.SA,"QUERO,QUERO ON      NM",2025-09-30,3666739000.0,3218587000.0,448152000.0,374058000.0,381380000.0,259982000.0,695354000.0,225523000.0,-42143000.0,34024000.0,-1.9091491544512507,-8.501194389432209,-21.878550424380137,54.94939411090958,-8.40668535784921,124.71435176012152,-6.0606539978198155,4.893047282391414,7.18190926292865,0.0,0,Risco
LJQQ3.SA,"QUERO,QUERO ON      NM",2025-12-31,3771234000.0,3366298000.0,404936000.0,438289000.0,486858000.0,177847000.0,754075000.0,241174000.0,-42688000.0,33338000.0,2.8498074174355015,-9.643156786090435,17.171401226547744,8.444763386706633,1.2932159552001554,-2.0162238419938916,-5.660975367171701,4.421045651957697,8.31316059821799,0.0,0,Risco
LJQQ3.SA,"QUERO,QUERO ON      NM",2026-03-31,3903081000.0,3559763000.0,343318000.0,608058000.0,447828000.0,203963000.0,696429000.0,211485000.0,-61666000.0,16561000.0,3.4961235500104104,-15.216725606021697,38.73448797482939,-7.644597685906573,44.457458770614686,-50.32395464634951,-8.85459967922071,2.3779882802123407,10.368704815943236,0.0,0,Risco
LOGG3.SA,LOG COM PROPON  ED  NM,2025-03-31,6737629000.0,3045292000.0,3672919000.0,92066000.0,1798517000.0,211878000.0,55327000.0,54023000.0,86313000.0,142768000.0,,,,,,,156.00520541507763,258.0439929871491,0.8291203808197241,1.0,1,Atenção
LOGG3.SA,LOG COM PROPON  ED  NM,2025-06-30,7166963000.0,3407219000.0,3740220000.0,280694000.0,2036343000.0,335074000.0,61466000.0,60060000.0,86958000.0,159946000.0,6.372182261742232,1.8323573158024908,204.8834531748963,11.095848319988422,0.7472802474714157,12.032108035414101,141.473334851788,260.21865746916995,0.910967536668966,2.0,2,Saudável
LOGG3.SA,LOG COM PROPON  ED  NM,2025-09-30,7160498000.0,3308675000.0,3832178000.0,592783000.0,1900010000.0,626422000.0,66743000.0,64926000.0,111255000.0,213147000.0,-0.09020557243004657,2.4586254284507225,111.18477772948476,8.58523411316825,27.94107500172498,33.261850874670195,166.6916380744048,319.3548387096774,0.8633928277861832,3.0,2,Saudável
LOGG3.SA,LOG COM PROPON  ED  NM,2025-12-31,6689685000.0,3056969000.0,3606441000.0,19468000.0,1760393000.0,478364000.0,65223000.0,62736000.0,70079000.0,170440000.0,-6.575143237244118,-5.890566669919817,-96.71583024479446,-2.2773923857183576,-37.01047143948587,-20.036406799063556,107.44522637719822,261.31885991138097,0.8476414836676934,3.0,2,Saudável
LOGG3.SA,LOG COM PROPON  ED  NM,2026-03-31,6870568000.0,3102806000.0,3741493000.0,50441000.0,1661038000.0,557552000.0,66076000.0,63629000.0,134035000.0,203480000.0,2.703909077931166,3.7447444724591383,159.0969796589275,1.307820860739306,91.2627177899228,19.385120863647032,202.84974877413887,307.94842302802834,0.8292962194503638,3.0,2,Saudável
LREN3.SA,LOJAS RENNERON      NM,2024-12-31,20364590000.0,9591639000.0,10772951000.0,1926110000.0,13740000.0,1715610000.0,4617217000.0,2772138000.0,487168000.0,942376000.0,,,,,,,10.55111769708896,20.410043539214207,0.8903446233070215,1.0,1,Atenção
LREN3.SA,LOJAS RENNERON      NM,2025-03-31,18457504000.0,8191739000.0,10265765000.0,915570000.0,11011000.0,1201389000.0,3257576000.0,2021470000.0,221033000.0,643725000.0,-9.364715911295052,-4.707957921650252,-52.46533167887608,-29.447197305216545,-54.628998620599056,-31.69127821591382,6.785198564822433,19.760858994540726,0.797966737013754,2.0,1,Atenção
LREN3.SA,LOJAS RENNERON      NM,2025-06-30,18735315000.0,8434824000.0,10300491000.0,833472000.0,329522000.0,1058074000.0,4167566000.0,2603800000.0,404496000.0,908608000.0,1.5051385062682332,0.3382699681903967,-8.966873095448735,27.934574665333976,83.00253808254877,41.14847178531205,9.705809098164252,21.801886280865137,0.8188759157209108,3.0,2,Saudável
LREN3.SA,LOJAS RENNERON      NM,2025-12-31,19626027000.0,9169746000.0,10456281000.0,978066000.0,358788000.0,761324000.0,4840846000.0,2956522000.0,552642000.0,1070915000.0,4.754187479634053,1.5124521733963947,17.348393227366966,16.155233054497508,36.62483683398601,17.863258963161233,11.4162276593802,22.122476112646424,0.8769605560523861,3.0,2,Saudável
LREN3.SA,LOJAS RENNERON      NM,2026-03-31,18872967000.0,8506893000.0,10366074000.0,1013229000.0,377428000.0,742974000.0,3365695000.0,2127535000.0,257251000.0,658571000.0,-3.8370476102983053,-0.8627063484617503,3.595156155106105,-30.47299996736108,-53.45069683447874,-38.5038962009123,7.643324781360166,19.56716220572571,0.8206475276946701,3.0,2,Saudável
LWSA3.SA,LWSA        ON      NM,2025-03-31,3995631000.0,1259157000.0,2736474000.0,399269000.0,,16378000.0,348890000.0,162494000.0,14808000.0,59821000.0,,,,,,,4.244317693255754,17.146091891427098,0.4601384847800491,1.0,1,Atenção
LWSA3.SA,LWSA        ON      NM,2025-06-30,3831464000.0,1077360000.0,2754104000.0,277287000.0,,18251000.0,370776000.0,177193000.0,15808000.0,85348000.0,-4.108662686819676,0.6442597298567332,-30.55133256025386,6.273037347014809,6.753106428957323,42.672305712040924,4.263490625067426,23.01874986514769,0.3911834847195313,2.0,1,Atenção
LWSA3.SA,LWSA        ON      NM,2025-09-30,3601783000.0,1163182000.0,2438601000.0,309310000.0,,18512000.0,387405000.0,182413000.0,-287827000.0,-347588000.0,-5.994601541342948,-11.45574023348428,11.548684215271532,4.484918117677528,-1920.7679655870447,-507.25968974082576,-74.29615002387682,-89.72212542429757,0.47698742024628055,2.0,0,Risco
LWSA3.SA,LWSA        ON      NM,2025-12-31,3638385000.0,1170498000.0,2467887000.0,371931000.0,,18769000.0,381460000.0,196997000.0,31761000.0,84640000.0,1.0162189115779707,1.2009344702146763,20.24538488894636,-1.5345697654908896,-111.03475351513235,-124.35066803226809,8.32616788129817,22.18843391181251,0.4742915700759395,2.0,2,Saudável
LWSA3.SA,LWSA        ON      NM,2026-03-31,3519890000.0,1208594150.0,2311295850.0,288599000.0,,18780000.0,362780000.0,175526000.0,21515000.0,78702000.0,-3.2568021251186963,-6.345150730159044,-22.405231077807443,-4.89697478110418,-32.25968955637417,-7.015595463137991,5.930591543083963,21.694139698991126,0.5229075931581844,2.0,1,Atenção
MATD3.SA,MATER DEI   ON      NM,2024-12-31,4340852000.0,2864427000.0,1448435000.0,622581000.0,1347024000.0,142274000.0,487038000.0,129027000.0,8280000.0,100945000.0,,,,,,,1.7000726842669363,20.72630883011182,1.9776013421382388,1.0,1,Atenção
MATD3.SA,MATER DEI   ON      NM,2025-03-31,4377367000.0,2892350000.0,1454640000.0,616113000.0,1329427000.0,169997000.0,499318000.0,143788000.0,19931000.0,119646000.0,0.8411943093199259,0.4283934039152504,-1.038900962284428,2.5213638360867208,140.71256038647343,18.52592996186042,3.9916446032388175,23.96188400978935,1.988361381510202,2.0,1,Atenção
MATD3.SA,MATER DEI   ON      NM,2025-06-30,4338669000.0,2857637000.0,1451793000.0,613537000.0,1311259000.0,147278000.0,545807000.0,164825000.0,26235000.0,137933000.0,-0.884047419373335,-0.19571852829566305,-0.41810512032695035,9.310499521347126,31.629120465606352,15.284255219564379,4.806644106799656,25.271387138677227,1.9683501711332125,3.0,1,Atenção
MATD3.SA,MATER DEI   ON      NM,2025-09-30,4400937000.0,2908255000.0,1462815000.0,654027000.0,1300903000.0,161478000.0,567857000.0,171120000.0,26865000.0,144468000.0,1.4351866897428733,0.7591991420264455,6.599438990639528,4.039889558030585,2.401372212692965,4.737807486243328,4.730944586401154,25.440912060606806,1.988122216411508,3.0,1,Atenção
MATD3.SA,MATER DEI   ON      NM,2025-12-31,4312889000.0,2835315000.0,1464488000.0,599130000.0,1290122000.0,190703000.0,562303000.0,171684000.0,37480000.0,147574000.0,-2.0006648584153797,0.11436852917150464,-8.393690168754498,-0.9780631391353767,39.51237669830634,2.149957083921694,6.6654454982456075,26.244569209127462,1.9360452253620377,3.0,1,Atenção
MBRF3.SA,MARFRIG     ON      NM,2025-03-31,135354346000.0,115303474000.0,2816466000.0,3855210000.0,51293641000.0,8140838000.0,39479729000.0,4694073000.0,87904000.0,3384622000.0,,,,,,,0.22265603697532982,8.573062900203798,40.939061220692885,1.0,0,Risco
MBRF3.SA,MARFRIG     ON      NM,2025-06-30,137817432000.0,117945959000.0,2834441000.0,4467510000.0,52149846000.0,9710120000.0,38692048000.0,4748003000.0,85223000.0,3101606000.0,1.819731743227515,0.6382111482971853,15.882403293205826,-1.995153006242778,-3.0499180924645097,-8.361820020079048,0.22025972882076442,8.016132927365334,41.61171779550183,2.0,1,Atenção
MBRF3.SA,MARFRIG     ON      NM,2025-09-30,137444659000.0,122528435000.0,12149217000.0,5656167000.0,52723988000.0,12573315000.0,41765532000.0,5147572000.0,94022000.0,3630973000.0,-0.27048319983208335,328.6283256557466,26.606700376719928,7.943451326226003,10.324677610504196,17.067512765967052,0.225118645681324,8.693707050110126,10.085294797187341,3.0,1,Atenção
MBRF3.SA,MARFRIG     ON      NM,2025-12-31,141988425000.0,127671340000.0,11319023000.0,4711133000.0,55069720000.0,16174864000.0,43915298000.0,5527775000.0,91079000.0,2940251000.0,3.3058876445682728,-6.833312797030455,-16.708028599579894,5.147225228688579,-3.1301184829082507,-19.023055252682962,0.2073969758784285,6.6952773495923905,11.279360418297586,3.0,1,Atenção
MBRF3.SA,MARFRIG     ON      NM,2026-03-31,138367491000.0,124333257000.0,11423861000.0,3903571000.0,54132937000.0,14720640000.0,39453054000.0,4770363000.0,111256000.0,3279564000.0,-2.550161395198236,0.9262106809041715,-17.14156658281564,-10.161024069562274,22.15329549072782,11.540273262384737,0.28199591342155667,8.312573216765424,10.883645818169532,3.0,1,Atenção
MDIA3.SA,M.DIASBRANCOON  ED  NM,2025-03-31,12808810000.0,4852626000.0,7956184000.0,2271238000.0,1331345000.0,1091589000.0,2208908000.0,586481000.0,69409000.0,218480000.0,,,,,,,3.1422313650002627,9.890860099198337,0.6099187751313947,1.0,1,Atenção
MDIA3.SA,M.DIASBRANCOON  ED  NM,2025-06-30,12704185000.0,4564019000.0,8140166000.0,2137920000.0,1269902000.0,717543000.0,2723395000.0,772715000.0,216382000.0,488501000.0,-0.8168206101893949,2.312440235168012,-5.869838387698689,23.29146347425968,211.74919679004165,123.59071768582939,7.945303564117581,17.93720705222709,0.5606788608487837,2.0,1,Atenção
MDIA3.SA,M.DIASBRANCOON  ED  NM,2025-09-30,13074971000.0,4768746000.0,8306225000.0,2518490000.0,1280266000.0,703977000.0,2784387000.0,780030000.0,216077000.0,462424000.0,2.9186130397188093,2.0399952531680476,17.800946714563693,2.2395576109965676,-0.1409544231960158,-5.33816716854213,7.760307744577173,16.60774885100383,0.5741171230011226,3.0,2,Saudável
MDIA3.SA,M.DIASBRANCOON  ED  NM,2025-12-31,12559343000.0,4321181000.0,8238162000.0,1888270000.0,1068384000.0,154853000.0,2720857000.0,754370000.0,157950000.0,339288000.0,-3.9436263376798286,-0.8194215783945191,-25.023724533351334,-2.2816512216153884,-26.901058418989532,-26.628375689843086,5.8051562430513615,12.469894595710102,0.5245321711323473,3.0,2,Saudável
MDIA3.SA,M.DIASBRANCOON  ED  NM,2026-03-31,12658779000.0,4297738000.0,8361041000.0,1906164000.0,1338579000.0,186967000.0,2217225000.0,618828000.0,106322000.0,255007000.0,0.7917293125922376,1.4915827098326062,0.9476399031918215,-18.51005032605536,-32.686293130737575,-24.840548442621014,4.79527337099302,11.50117827464511,0.5140194863295132,3.0,2,Saudável
MDNE3.SA,MOURA DUBEUXON      NM,2025-03-31,4210915000.0,2603221000.0,1611721000.0,203854000.0,515906000.0,12605000.0,438973000.0,148413000.0,70198000.0,96996000.0,,,,,,,15.991416328566904,22.096119806912952,1.615180915307302,1.0,1,Atenção
MDNE3.SA,MOURA DUBEUXON      NM,2025-06-30,4576479000.0,2879243000.0,1690841000.0,241887000.0,462802000.0,35504000.0,664934000.0,221301000.0,120552000.0,150636000.0,8.681343603468594,4.909038226839502,18.656979995486967,51.47491986978699,71.7313883586427,55.301249536063345,18.129919661199455,22.654278469742863,1.7028466899016526,2.0,2,Saudável
MDNE3.SA,MOURA DUBEUXON      NM,2025-09-30,5489810000.0,3672574000.0,1811089000.0,355358000.0,774082000.0,34797000.0,548349000.0,226196000.0,117826000.0,152961000.0,19.95706743109713,7.111727241059329,46.9107475804818,-17.53331909633137,-2.261264848364186,1.5434557476300403,21.487410390098276,27.894826105272376,2.0278263519904325,3.0,2,Saudável
MDNE3.SA,MOURA DUBEUXON      NM,2025-12-31,5568082000.0,4051523000.0,1518151000.0,309111000.0,715127000.0,160863000.0,704682000.0,226850000.0,111869000.0,196039000.0,1.4257688335297614,-16.174688267666582,-13.014199764744284,28.509762942943272,-5.055760188752911,28.16273429174756,15.87510394759622,27.81949872424725,2.668722017770301,3.0,2,Saudável
MDNE3.SA,MOURA DUBEUXON      NM,2026-03-31,6167705000.0,4054499000.0,2115672000.0,518863000.0,770746000.0,136531000.0,627832000.0,251226000.0,156108000.0,199114000.0,10.76893264143739,39.358469612047806,67.85653050198796,-10.905628354349906,39.545361091991516,1.5685654385096948,24.864613463474306,31.7145350985614,1.9164119012777028,3.0,2,Saudável
MELK3.SA,MELNICK     ON      NM,2025-03-31,2489037000.0,1262186000.0,1083041000.0,1589000.0,272333000.0,77407000.0,225183000.0,50923000.0,13433000.0,29351000.0,,,,,,,5.9653703876402755,13.034287668252043,1.1654092504346558,1.0,1,Atenção
MELK3.SA,MELNICK     ON      NM,2025-06-30,2596784000.0,1379138000.0,1069819000.0,1707000.0,342614000.0,96415000.0,337970000.0,89401000.0,39192000.0,61927000.0,4.3288629297194126,-1.2208217417438494,7.426054122089365,50.0868182766905,191.75910072210226,110.98770058941771,11.59629552918898,18.323223954788887,1.2891320868296412,2.0,2,Saudável
MELK3.SA,MELNICK     ON      NM,2025-09-30,2692113000.0,1446680000.0,1097545000.0,33839000.0,407773000.0,107467000.0,243569000.0,61402000.0,25048000.0,43293000.0,3.671040795075764,2.591653354445933,1882.366725248975,-27.931769091931237,-36.088997754643806,-30.090267573110275,10.283738899449437,17.77442942246345,1.3181054079787162,3.0,2,Saudável
MELK3.SA,MELNICK     ON      NM,2025-12-31,2740776000.0,1524518000.0,1064288000.0,5571000.0,509018000.0,95459000.0,310561000.0,70661000.0,34390000.0,56232000.0,1.8076135734272691,-3.0301263273943224,-83.53674753982092,27.50432115745436,37.29639092941552,29.887048714572796,11.07350890807281,18.106587755706606,1.4324299437746173,3.0,2,Saudável
MELK3.SA,MELNICK     ON      NM,2026-03-31,2845271000.0,1608070000.0,1077733000.0,11903000.0,365902000.0,336489000.0,320487000.0,77843000.0,25042000.0,46225000.0,3.812606356739834,1.2632858775068367,113.6600251301382,3.1961514807074876,-27.18232044198895,-17.795916915635225,7.813733474368695,14.423361946038375,1.4920857021173148,3.0,2,Saudável
MGLU3.SA,MAGAZ LUIZA ON      NM,2024-12-31,37311858000.0,25992596000.0,11319262000.0,1827197000.0,3179992000.0,1854822000.0,10787293000.0,3244028000.0,294821000.0,678489000.0,,,,,,,2.7330396977258338,6.28970586040446,2.296315431165035,1.0,1,Atenção
MGLU3.SA,MAGAZ LUIZA ON      NM,2025-03-31,35577093000.0,24219196000.0,11357897000.0,1532213000.0,3124972000.0,1905640000.0,9388985000.0,2876988000.0,12768000.0,511258000.0,-4.649366429299773,0.3413208387613942,-16.144072040398495,-12.962547693846826,-95.66923658762435,-24.6475624512704,0.13598914046619523,5.445295737505172,2.1323662294172943,2.0,1,Atenção
MGLU3.SA,MAGAZ LUIZA ON      NM,2025-06-30,36913613000.0,25828530000.0,11085083000.0,1969935000.0,4803947000.0,1836566000.0,9134666000.0,2788479000.0,-24356000.0,482237000.0,3.7566869221158594,-2.401976351784141,28.56796019874521,-2.708695348858259,-290.7581453634085,-5.67639039389115,-0.2666326278377337,5.279196852955543,2.3300258554672078,2.0,0,Risco
MGLU3.SA,MAGAZ LUIZA ON      NM,2025-12-31,37911158000.0,26633128000.0,11278030000.0,1575837000.0,3946177000.0,1452254000.0,11153085000.0,3046419000.0,131606000.0,686625000.0,2.7023770336433772,1.7406004086753413,-20.005634703683118,22.096253984546333,-640.343241911644,42.383309451576714,1.1799963866499719,6.156368394932882,2.361505333821598,2.0,1,Atenção
MGLU3.SA,MAGAZ LUIZA ON      NM,2026-03-31,36712079000.0,25440931000.0,11271148000.0,1287813000.0,3701553000.0,1800216000.0,9205731000.0,2832961000.0,-55220000.0,397944000.0,-3.162865666092285,-0.06102129538581025,-18.277524896293208,-17.460227372067905,-141.95857331732594,-42.043473511742214,-0.5998437277821826,4.32278544745659,2.2571730049148497,1.0,0,Risco
MILS3.SA,MILLS       ON      NM,2025-03-31,3893625000.0,2403485000.0,1487244000.0,520155000.0,1487853000.0,348622000.0,412368000.0,264597000.0,67798000.0,223375000.0,,,,,,,16.44113995266364,54.1688491832538,1.6160663616730004,1.0,1,Atenção
MILS3.SA,MILLS       ON      NM,2025-06-30,3784204000.0,2250707000.0,1530489000.0,305432000.0,1455863000.0,247164000.0,450060000.0,287988000.0,87232000.0,251276000.0,-2.810260361488326,2.9077273130703407,-41.280579827166896,9.140379466883953,28.66456237647128,12.490654728595407,19.38230458161134,55.83166688885927,1.4705803177938555,2.0,1,Atenção
MILS3.SA,MILLS       ON      NM,2025-09-30,4479354000.0,2797586000.0,1678716000.0,650509000.0,1940826000.0,297833000.0,482667000.0,301903000.0,67339000.0,250142000.0,18.369781333141667,9.684943831677328,112.9799759029833,7.245033995467276,-22.80470469552458,-0.45129658224422053,13.951440641270274,51.82496420927885,1.6665034466818687,3.0,2,Saudável
MILS3.SA,MILLS       ON      NM,2025-12-31,4108871000.0,2531064000.0,1574637000.0,434416000.0,1693822000.0,121129000.0,492740000.0,298591000.0,78476000.0,266237000.0,-8.270902456023787,-6.199917079482176,-33.219063840777,2.086946072551066,16.538707138508137,6.434345291874211,15.926452084263506,54.03194382432927,1.6073952282335549,3.0,2,Saudável
MILS3.SA,MILLS       ON      NM,2026-03-31,4332317000.0,2551320000.0,1777787000.0,540961000.0,1687246000.0,125400000.0,461191000.0,279417000.0,196975000.0,315603000.0,5.438136169278618,12.901386160746897,24.52603034879011,-6.402768194179487,151.000305825985,18.542126000518344,42.71007023120573,68.43216801715558,1.4351100553665879,3.0,2,Saudável
MLAS3.SA,MULTILASER  ON      NM,2025-03-31,5278198000.0,2324767000.0,2953431000.0,472888000.0,240658000.0,492194000.0,763811000.0,181208000.0,64641000.0,93260000.0,,,,,,,8.462957459371493,12.209826776519323,0.7871411250169718,1.0,1,Atenção
MLAS3.SA,MULTILASER  ON      NM,2025-06-30,5346369000.0,2375149000.0,2971220000.0,498873000.0,217111000.0,483046000.0,929659000.0,231088000.0,19774000.0,53402000.0,1.291558217406763,0.6023164245245516,5.49495863714029,21.713224868455683,-69.40950789746445,-42.73858031310315,2.1270164651770167,5.744256765114951,0.7993851010695943,2.0,1,Atenção
MLAS3.SA,MULTILASER  ON      NM,2025-09-30,5284916000.0,2248910000.0,3036006000.0,470337000.0,158567000.0,388583000.0,1069468000.0,268138000.0,65614000.0,103667000.0,-1.1494343170102894,2.1804511278195493,-5.720093089824463,15.038740011122353,231.81956103974915,94.1256881764728,6.135199931180737,9.693324157431546,0.7407462304092943,3.0,2,Saudável
MLAS3.SA,MULTILASER  ON      NM,2025-12-31,5253490000.0,2285392000.0,2968098000.0,656538000.0,147138000.0,397197000.0,1160824000.0,290110000.0,-28129000.0,3920000.0,-0.5946357520157375,-2.2367544728172484,39.588847996223976,8.542191070700579,-142.87042399487916,-96.21866167632902,-2.4231924908513265,0.3376911573158377,0.7699853576263317,2.0,0,Risco
MLAS3.SA,MULTILASER  ON      NM,2026-03-31,5257481000.0,2168239000.0,3089242000.0,624618000.0,170644000.0,313880000.0,872743000.0,264987000.0,123448000.0,148210000.0,0.075968546623284,4.081536391318608,-4.861866335231168,-24.816940380281594,-538.8638060364748,3680.8673469387754,14.144828431737636,16.98208980192336,0.7018676426126539,2.0,2,Saudável
MOTV3.SA,MOTIVA SA   ON      NM,2024-12-31,59097099000.0,45095013000.0,13608891000.0,4187905000.0,32432276000.0,1690439000.0,6212749000.0,1833967000.0,217852000.0,1508220000.0,,,,,,,3.5065314887177963,24.27621009636797,3.313643484983457,1.0,1,Atenção
MOTV3.SA,MOTIVA SA   ON      NM,2025-03-31,62665420000.0,48079512000.0,14199077000.0,5448072000.0,35913711000.0,1749486000.0,3904000000.0,1943000000.0,545000000.0,1639000000.0,6.0380645757247775,4.336767779240791,30.090630040557276,-37.16147232086795,150.16984007491322,8.671148771399405,13.960040983606559,41.982581967213115,3.3861012233400807,2.0,2,Saudável
MOTV3.SA,MOTIVA SA   ON      NM,2025-06-30,64511989000.0,49490816000.0,14702536000.0,4347419000.0,37428948000.0,1545268000.0,4662280000.0,2045570000.0,897243000.0,1878321000.0,2.946711280320158,3.5457163870581176,-20.202614796573904,19.423155737704924,64.63174311926605,14.601647345942649,19.244725756496823,40.28760606398586,3.3661414602215562,3.0,2,Saudável
MOTV3.SA,MOTIVA SA   ON      NM,2025-12-31,71013870000.0,54731433000.0,15791252000.0,3651544000.0,35383678000.0,1874360000.0,3245380000.0,1210870000.0,605757000.0,1718894000.0,10.078562296381843,7.4049538120498415,-16.006623700177048,-30.390710124660036,-32.486851388085505,-8.487739848513643,18.66521023732198,52.96433699597581,3.4659337334367155,3.0,2,Saudável
MOTV3.SA,MOTIVA SA   ON      NM,2026-03-31,74159000000.0,57479000000.0,16336000000.0,5156000000.0,37920000000.0,2217000000.0,4376000000.0,2144000000.0,627000000.0,1842000000.0,4.428895369313057,3.449682140466126,41.20054420814867,34.83783100900357,3.5068517573878744,7.161930869500965,14.328153564899452,42.09323583180987,3.5185479921645446,3.0,2,Saudável
MOVI3.SA,MOVIDA      ON      NM,2025-03-31,29211368000.0,26603692000.0,2607676000.0,847108000.0,16803695000.0,2695457000.0,3568231000.0,1145565000.0,78467000.0,1210039000.0,,,,,,,2.1990448488340584,33.91145360263951,10.202069582264054,1.0,0,Risco
MOVI3.SA,MOVIDA      ON      NM,2025-06-30,29775568000.0,27126593000.0,2648975000.0,1002896000.0,15607835000.0,3406357000.0,3679005000.0,1154784000.0,67596000.0,1477823000.0,1.9314398421874657,1.5837473673876667,18.39057121406007,3.104451477496828,-13.854231715243348,22.130195803606334,1.8373446081209457,40.169094632923844,10.240411102407535,2.0,1,Atenção
MOVI3.SA,MOVIDA      ON      NM,2025-09-30,29641564000.0,26852930000.0,2788634000.0,1671176000.0,14401086000.0,3808921000.0,3765843000.0,1218150000.0,69955000.0,1579227000.0,-0.4500468303409,5.272190186770365,66.63502496769355,2.360366457778662,3.489851470501204,6.861714833237809,1.8576185996070467,41.93555068546405,9.629420712793433,3.0,1,Atenção
MOVI3.SA,MOVIDA      ON      NM,2025-12-31,34925260000.0,31957456000.0,2967804000.0,1322044000.0,17095632000.0,4320256000.0,3658975000.0,1243739000.0,102346000.0,1274564000.0,17.82529423885999,6.425009520790459,-20.891396238337556,-2.8378240941005717,46.30262311485956,-19.291906736650276,2.797122144862974,34.83390840330967,10.768048024734787,3.0,1,Atenção
MOVI3.SA,MOVIDA      ON      NM,2026-03-31,35936374000.0,32879710000.0,3056664000.0,1830668000.0,19728730000.0,3426252000.0,3780645000.0,1337104000.0,124513000.0,1506502000.0,2.8950793780776474,2.9941330357395657,38.47254705592249,3.3252481910917675,21.658882613878404,18.197438496615305,3.293432734361465,39.84775084674705,10.756730213068888,3.0,1,Atenção
MRVE3.SA,MRV         ON      NM,2025-03-31,28758188000.0,21808455000.0,5996125000.0,534083000.0,5919853000.0,3443588000.0,2283191000.0,654135000.0,-358813000.0,-101038000.0,,,,,,,-15.71541758880444,-4.42529775213725,3.6370914548979547,0.0,0,Risco
MRVE3.SA,MRV         ON      NM,2025-06-30,27411776000.0,21383262000.0,5158009000.0,322566000.0,5513426000.0,2338616000.0,2708839000.0,796847000.0,-811858000.0,-573027000.0,-4.681838786226722,-13.977627217578014,-39.60376945156464,18.64268035394323,126.26214769253066,467.14008590827217,-29.970699624451658,-21.15397039100515,4.145642630712742,0.0,0,Risco
MRVE3.SA,MRV         ON      NM,2025-09-30,28463401000.0,22361376000.0,5263334000.0,715735000.0,6859245000.0,1889805000.0,2876115000.0,851627000.0,87006000.0,360396000.0,3.8363986339301714,2.0419700702344556,121.8879237117365,6.175191659600299,-110.71689876801116,-162.8933715165254,3.0251224307790197,12.530653329230576,4.248519284544739,1.0,1,Atenção
MRVE3.SA,MRV         ON      NM,2025-12-31,28529287000.0,22374090000.0,5327812000.0,255863000.0,7364579000.0,1237427000.0,3038091000.0,897185000.0,41409000.0,340683000.0,0.2314762034234752,1.225041010127792,-64.25171327376754,5.631763681215807,-52.40673057030549,-5.469816535144679,1.3629940643647607,11.213719404718292,4.19948939639762,2.0,1,Atenção
MRVE3.SA,MRV         ON      NM,2026-03-31,28247672000.0,22367439000.0,5214702000.0,450314000.0,7237493000.0,1144110000.0,2776197000.0,816501000.0,-77657000.0,200418000.0,-0.9871084405299047,-2.123010346461174,75.99809272931218,-8.620347448447063,-287.53652587601727,-41.17170507480561,-2.797243855533307,7.219156277454373,4.289303396435693,2.0,0,Risco
MTRE3.SA,MITRE REALTYON  ED  NM,2025-03-31,2224496000.0,1172510000.0,997155000.0,148663000.0,252162000.0,376192000.0,239305000.0,63530000.0,11235000.0,24404000.0,,,,,,,4.69484549006498,10.1978646497148,1.1758553083522623,1.0,1,Atenção
MTRE3.SA,MITRE REALTYON  ED  NM,2025-06-30,2310159000.0,1267442000.0,992548000.0,182609000.0,253705000.0,416327000.0,256864000.0,65445000.0,10393000.0,24426000.0,3.8508947644769975,-0.46201443105635676,22.83419546221992,7.337498171789147,-7.494437027147304,0.09014915587608474,4.046110003737386,9.509312320916905,1.2769578901977536,2.0,2,Saudável
MTRE3.SA,MITRE REALTYON  ED  NM,2025-09-30,2253318000.0,1215129000.0,989206000.0,103913000.0,282292000.0,330902000.0,243215000.0,62445000.0,8658000.0,23173000.0,-2.460479992935549,-0.3367091566352509,-43.09535674583399,-5.313706864332879,-16.69392860579236,-5.129779742896911,3.559813333881545,9.527784059371339,1.2283882224733775,3.0,1,Atenção
MTRE3.SA,MITRE REALTYON  ED  NM,2025-12-31,2384092000.0,1328988000.0,1003670000.0,206924000.0,440139000.0,238307000.0,315540000.0,80383000.0,23464000.0,40665000.0,5.803619373741298,1.4621828011556648,99.13196616400258,29.737063914643414,171.00947100947099,75.48439994821558,7.436141218229067,12.887431070545732,1.3241284485936613,3.0,2,Saudável
